zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
19161,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19162,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19034,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19317,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19316,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19311,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19310,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19319,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19318,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19032,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
17302,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19094,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19092,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18917,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19112,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19118,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18916,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18914,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18915,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18912,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18913,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
18910,14940,PECO Energy Co,PA,Bundled,Investor Owned,0.1284331639,0.0928408195,0.155334596
19399,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19398,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19397,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19395,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19390,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19093,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19468,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19465,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19460,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19462,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19058,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19050,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19052,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19053,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19054,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19055,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19056,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19057,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19155,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19154,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19151,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19150,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19153,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19152,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19348,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19345,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19346,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19347,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19340,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19341,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19343,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18963,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19061,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19060,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19063,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19065,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19064,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19067,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19066,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19188,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19182,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19183,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19181,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19187,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19184,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19185,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19432,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19430,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19436,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19437,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19438,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19375,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19374,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19376,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19373,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19372,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19087,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19086,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19088,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19102,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19103,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19101,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19106,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19107,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19104,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19105,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19108,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19109,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18991,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18934,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18936,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18931,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18932,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18933,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18938,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19030,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19443,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19442,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19441,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19446,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19444,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18946,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19179,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19178,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19173,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19172,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19171,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19170,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19177,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19176,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19175,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18980,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19320,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18901,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18902,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18084,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19255,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19490,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19492,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19493,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19494,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19495,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19496,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19008,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19049,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19048,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19047,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19046,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19044,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19043,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19041,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19040,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19415,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19353,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19352,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19351,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19350,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19357,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19355,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19354,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19358,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19342,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19128,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19129,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19120,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19121,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19122,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19123,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19124,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19125,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19126,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19127,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19098,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19099,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19095,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19096,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19090,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19091,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18956,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18957,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18954,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18958,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19312,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19014,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19015,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19016,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19017,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19010,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19012,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19013,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19018,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19019,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
17314,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19191,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19190,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19193,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19192,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19195,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19194,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19197,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19196,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19422,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19421,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19420,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19423,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19425,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19424,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19426,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19429,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19428,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19111,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19110,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19113,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19115,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19114,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19116,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19119,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19301,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18054,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18929,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18928,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18923,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18922,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18926,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
18925,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19380,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19381,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19382,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19383,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19038,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19039,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
19036,14940,PECO Energy Co,PA,Delivery,Investor Owned,0.028273768,0.0114689113,0.0655963089
